product_id,category,brand,is_amazon_owned
751,Home,Young Inc,False
752,Fashion,Gonzalez-Blanchard,True
753,Electronics,Long LLC,False
754,Home,"Rogers, Macias and Patterson",True
755,Books,Sanchez PLC,False
756,Fashion,Waller-Carlson,False
757,Electronics,Welch-Caldwell,True
758,Home,"Hawkins, Snow and King",True
759,Fashion,Smith-Robinson,True
760,Electronics,"Cruz, Moore and Warner",False
761,Home,Hernandez Inc,False
762,Electronics,Davila Inc,False
763,Home,Neal-Guzman,False
764,Electronics,Vang-Johnson,True
765,Home,Hughes-Rocha,True
766,Electronics,Watkins-Harris,True
767,Home,"Pierce, Fox and Fox",False
768,Books,Mayer LLC,True
769,Fashion,"Rice, Gonzalez and Ramos",False
770,Electronics,Perez-Hanna,False
771,Fashion,Perez-Schroeder,False
772,Books,"Smith, Gilmore and Brooks",True
773,Books,Morrison Inc,True
774,Books,"Johnson, Ward and Barron",True
775,Electronics,Choi-Nguyen,False
776,Fashion,"Heath, Le and Stewart",True
777,Electronics,Roy PLC,True
778,Books,"King, Franklin and Ryan",True
779,Fashion,"Ward, Griffin and Porter",True
780,Electronics,Howard-Flores,False
781,Home,"Lopez, Hunter and Lucas",True
782,Fashion,Foster LLC,True
783,Fashion,"Mccormick, Pham and Rivera",False
784,Electronics,Thomas-Hardin,True
785,Books,Kelly and Sons,False
786,Books,Taylor-Reid,False
787,Home,"Green, Donaldson and Brown",True
788,Books,"Rodriguez, Blackwell and Johnson",True
789,Books,Sullivan Inc,True
790,Fashion,"Colon, Fox and Hayes",True
791,Books,"Elliott, Romero and Graham",True
792,Fashion,Webb Ltd,False
793,Electronics,Ferguson Group,True
794,Home,Nelson-Mckee,False
795,Fashion,"Fisher, Smith and Johnson",True
796,Home,"Todd, Harris and Rush",True
797,Electronics,"Benson, Carter and Smith",True
798,Electronics,"Thompson, Hansen and Baxter",True
799,Books,Boone-Welch,False
800,Electronics,Smith-Hicks,False
801,Electronics,Smith-Santana,True
802,Fashion,"Wilcox, Ritter and Hancock",False
803,Electronics,Reid and Sons,False
804,Books,Burns LLC,False
805,Electronics,Macias LLC,True
806,Books,Zhang-Snyder,False
807,Electronics,Goodman PLC,False
808,Fashion,"Gray, Roberts and Davis",False
809,Home,"Fritz, Garcia and Ashley",True
810,Electronics,"Booker, Ochoa and Wilson",False
811,Electronics,"Osborn, Williams and Guerrero",True
812,Electronics,"Harris, Klein and Hunter",False
813,Books,"Mendoza, Fisher and Hull",True
814,Fashion,Caldwell Inc,True
815,Books,Davidson-Alexander,True
816,Home,Roy-Hester,True
817,Electronics,"Yoder, Evans and Johnson",True
818,Fashion,Hancock-Fischer,False
819,Electronics,Daniels LLC,False
820,Books,"Aguilar, Norton and Lopez",False
821,Fashion,Martin-Edwards,False
822,Fashion,Reynolds Inc,False
823,Fashion,"Andersen, Miller and Wheeler",True
824,Fashion,Harrell-Brown,True
825,Books,"Mueller, Brown and Guzman",True
826,Home,"Robertson, Johnson and Clark",False
827,Electronics,Osborne PLC,True
828,Home,"Martin, Hall and Nunez",False
829,Fashion,"Miller, Lewis and Ortega",True
830,Electronics,Howard PLC,False
831,Books,Pratt PLC,True
832,Electronics,"Weaver, Daniels and Brooks",False
833,Books,Hansen-Freeman,False
834,Electronics,Wagner-Ramirez,True
835,Home,"Henry, Stevenson and Montoya",True
836,Fashion,"Moore, Curtis and Daniel",True
837,Home,Zimmerman PLC,False
838,Books,Stark-Black,True
839,Fashion,Hayden Ltd,True
840,Fashion,Castaneda Inc,False
841,Fashion,"Hammond, Mcdaniel and Porter",False
842,Books,Moore-Osborn,False
843,Home,Collins-Flores,False
844,Fashion,"Smith, Thompson and Mendoza",True
845,Books,Wu Inc,False
846,Electronics,Colon-Walker,False
847,Fashion,"Herring, Cline and Ward",True
848,Books,Franklin-Garza,False
849,Books,"Moore, Cochran and Johnson",True
850,Books,Sanford-Williams,True
851,Home,Harper PLC,True
852,Fashion,Gomez Group,False
853,Electronics,Lewis and Sons,False
854,Home,Boyle-Guzman,False
855,Home,Ali-Young,True
856,Books,Price and Sons,False
857,Fashion,Wolfe-Richard,False
858,Books,Mann Inc,True
859,Fashion,Bates-Miller,False
860,Home,Payne LLC,False
861,Electronics,Benson-Fowler,False
862,Home,Bishop-Martin,True
863,Home,Santana LLC,False
864,Books,"Brewer, Vaughn and Burke",False
865,Books,Washington-Bowen,False
866,Fashion,Edwards-Garcia,False
867,Home,Logan Ltd,True
868,Books,"Padilla, Grant and Barnett",True
869,Fashion,"Reilly, Olson and Stevens",False
870,Home,Ramirez-Williamson,False
871,Fashion,Thompson and Sons,True
872,Books,"Bailey, Perry and Graham",True
873,Home,"Leach, Hernandez and Palmer",True
874,Home,"Bowen, Roth and Smith",False
875,Home,Burch LLC,True
876,Fashion,"Taylor, Mccoy and Horton",False
877,Books,"Dickerson, Smith and Perkins",False
878,Electronics,Lopez-Thompson,True
879,Electronics,"Walker, Greene and Ramirez",False
880,Fashion,"Harris, Barnes and Ramos",False
881,Electronics,Miller Ltd,False
882,Electronics,Murphy PLC,True
883,Fashion,Moore Inc,False
884,Books,"Smith, Hall and Key",True
885,Fashion,Smith-Crawford,False
886,Electronics,"Miller, Lopez and Reynolds",True
887,Electronics,"Williams, Taylor and Chung",False
888,Fashion,Thompson and Sons,False
889,Home,Phillips-Ross,True
890,Fashion,Johnson LLC,False
891,Electronics,Farmer Ltd,False
892,Home,"Chapman, Grant and Moreno",False
893,Electronics,Williams LLC,True
894,Books,Levy Ltd,True
895,Books,"Williams, Mcclure and Hart",True
896,Books,"Ho, Matthews and Hebert",True
897,Fashion,Baker Ltd,True
898,Fashion,"Johnson, Sanders and Gutierrez",True
899,Home,Mcdaniel-Marquez,True
900,Fashion,Beard Ltd,False
901,Home,Pearson-Harris,False
902,Fashion,King-Perez,False
903,Electronics,Mcbride-Cox,True
904,Books,"Brown, Moore and Salazar",False
905,Books,Mack-Rodriguez,False
906,Home,Owen-Ortiz,False
907,Books,Hardy PLC,False
908,Books,Day-Wells,True
909,Fashion,Woods-Nunez,True
910,Electronics,"Daniel, Walker and Smith",False
911,Electronics,Simpson LLC,False
912,Books,Maxwell-Wilson,True
913,Home,Gonzalez-Pierce,False
914,Books,"Holt, Hill and Watson",True
915,Home,"Howell, Miller and Murray",True
916,Electronics,Simmons-Flynn,False
917,Electronics,"David, Jackson and Dominguez",True
918,Books,"Lewis, Dickson and Acevedo",False
919,Electronics,"Boone, Tran and Pierce",False
920,Electronics,Contreras and Sons,False
921,Fashion,Villegas LLC,True
922,Books,Salas-Powell,False
923,Books,Nixon-Johns,True
924,Fashion,"Johnson, Black and Smith",False
925,Home,"Hogan, Thomas and Park",False
926,Books,Long Group,False
927,Electronics,Robinson-Wallace,True
928,Home,Goodman Inc,True
929,Fashion,Hall-Nunez,False
930,Books,Johnson and Sons,False
931,Books,"Lee, Hayden and Clark",False
932,Home,Everett-Oconnor,False
933,Books,Davis LLC,True
934,Books,Willis-Reeves,True
935,Home,"Armstrong, Thompson and Jones",True
936,Books,"Howard, Gutierrez and Dunn",True
937,Home,"Castaneda, Jackson and Fowler",True
938,Fashion,Smith-Nichols,True
939,Home,Rowland-Lopez,False
940,Books,"Phillips, Kelley and Sanchez",False
941,Electronics,Cruz-Garner,True
942,Books,Garcia-Smith,False
943,Electronics,Barker PLC,False
944,Electronics,Peters LLC,False
945,Electronics,"Smith, Hernandez and Anderson",True
946,Books,Ortega and Sons,True
947,Home,Santos-Doyle,False
948,Home,Jenkins-Roberts,False
949,Electronics,Hill-Wright,True
950,Books,Jensen Ltd,True
951,Fashion,Obrien-Evans,False
952,Electronics,Elliott-Graves,True
953,Fashion,Jones and Sons,True
954,Electronics,Yates-Scott,False
955,Home,Orozco Ltd,True
956,Electronics,Davis-Phelps,True
957,Electronics,Riley-Aguilar,True
958,Home,Henry-Taylor,False
959,Home,Brown and Sons,False
960,Electronics,Rodriguez Ltd,True
961,Books,"Flores, Romero and Brady",True
962,Home,"Martinez, Hernandez and Hoffman",False
963,Books,Davenport Group,False
964,Fashion,"Lee, Reid and Ramirez",True
965,Electronics,"Bruce, Nichols and Morton",False
966,Fashion,"Sanchez, Pena and Martinez",False
967,Home,Anderson-Owens,False
968,Fashion,Austin PLC,False
969,Electronics,Porter PLC,False
970,Electronics,Sanders-Berger,True
971,Home,"Griffin, French and Mccarthy",True
972,Fashion,"Wilson, Kirby and Johnson",False
973,Books,Brown-Church,False
974,Books,Cruz-Ross,False
975,Books,Vaughan Inc,False
976,Fashion,Shaw-Hayes,True
977,Fashion,Flores LLC,False
978,Books,Ross LLC,False
979,Fashion,Oconnor-Rush,False
980,Electronics,Perry Inc,False
981,Books,"English, Hunt and Compton",False
982,Home,Johnson-Castillo,False
983,Electronics,Richardson-Baker,True
984,Electronics,Miller-Simon,False
985,Home,"Perez, Hancock and Ford",False
986,Electronics,Miller-Gibson,True
987,Home,Hawkins-Hansen,False
988,Fashion,Randolph LLC,True
989,Books,Williamson Ltd,False
990,Books,Thompson-Saunders,False
991,Electronics,Young PLC,True
992,Books,"Johns, Clark and Harris",False
993,Books,Kelly LLC,False
994,Books,Kane LLC,False
995,Electronics,Bishop-Soto,False
996,Books,Hurley PLC,True
997,Electronics,Cochran PLC,False
998,Electronics,Moon-Dawson,True
999,Home,Gonzalez-Davis,True
1000,Home,"Trujillo, Mora and Green",True
1001,Home,"Cruz, Rhodes and Smith",False
1002,Home,Kelley-Johnson,False
1003,Home,"White, Holt and Johnson",True
1004,Books,Escobar-Carroll,True
1005,Books,Schultz Ltd,True
1006,Home,Henry-Rogers,False
1007,Home,Zimmerman LLC,False
1008,Fashion,Lopez-Coleman,False
1009,Books,Graves LLC,True
1010,Electronics,Garner-Gibbs,False
1011,Home,"Rivera, Vasquez and Alvarez",False
1012,Fashion,"Martin, Lee and Strickland",False
1013,Home,Thomas-Ford,True
1014,Books,"Arnold, Hall and Landry",False
1015,Electronics,Roth PLC,True
1016,Electronics,Garcia-Terry,False
1017,Books,"Richards, Beasley and Moore",True
1018,Fashion,Thompson Ltd,False
1019,Fashion,"Jackson, Alvarado and Perkins",True
1020,Fashion,"Johnson, Warner and Phillips",False
1021,Books,Patton-Johnson,True
1022,Electronics,Walters-Harper,False
1023,Books,Evans Ltd,False
1024,Books,"Torres, Butler and Wright",True
1025,Books,Taylor PLC,False
1026,Electronics,"Jones, Davis and Lucas",True
1027,Fashion,Larson LLC,True
1028,Fashion,Silva and Sons,False
1029,Books,"Williams, Edwards and Chavez",False
1030,Books,"Jones, Mcguire and Nguyen",False
1031,Books,Lee Group,True
1032,Electronics,"Edwards, Murray and Palmer",False
1033,Books,Baker LLC,True
1034,Books,Miller-Jackson,True
1035,Books,Williams-Barnes,False
1036,Books,"Richardson, White and Anderson",False
1037,Electronics,Walters and Sons,False
1038,Fashion,Armstrong-Robles,True
1039,Books,"Sullivan, Edwards and Perez",True
1040,Electronics,Fernandez Inc,True
1041,Electronics,"Cisneros, Campbell and Levy",True
1042,Fashion,Delgado-Pitts,False
1043,Fashion,"Brown, Wright and Villa",False
1044,Books,Harper-Young,False
1045,Electronics,Miller Group,False
1046,Books,"Hughes, Schultz and Morrison",False
1047,Home,Morgan-Turner,False
1048,Books,Montgomery-Smith,False
1049,Electronics,Walker LLC,False
1050,Fashion,Smith Inc,False
1051,Home,Miranda and Sons,False
1052,Fashion,Johnson LLC,False
1053,Home,"Burch, Wilson and Buckley",False
1054,Electronics,"Pena, Sellers and Evans",True
1055,Electronics,Davis Ltd,False
1056,Books,Diaz-Perry,True
1057,Electronics,May-Dean,True
1058,Electronics,Cooper Inc,True
1059,Fashion,"Norman, Moses and Baker",False
1060,Fashion,"Parsons, Kelly and Stuart",True
1061,Electronics,"Henderson, Smith and Walsh",True
1062,Electronics,Contreras-Jarvis,False
1063,Fashion,Harrison PLC,False
1064,Home,Bell Group,True
1065,Home,Hernandez-Nguyen,False
1066,Books,Stafford-Moody,False
1067,Books,"Baker, Mullins and Yoder",True
1068,Electronics,Sellers Ltd,True
1069,Fashion,Huang-Lucas,True
1070,Fashion,Chavez LLC,True
1071,Home,Bailey-Russell,True
1072,Home,Hubbard and Sons,True
1073,Home,"Gould, Ellison and Taylor",True
1074,Home,Townsend LLC,False
1075,Home,Moran-Pacheco,False
1076,Fashion,Spence-Johnston,False
1077,Books,Macias and Sons,False
1078,Electronics,Suarez-Stone,True
1079,Books,Anderson-Woods,False
1080,Fashion,Lee-Patterson,True
1081,Fashion,"Knight, Stephens and Kennedy",True
1082,Home,"White, Reed and Mclean",False
1083,Home,Kennedy-Edwards,True
1084,Electronics,Dalton PLC,True
1085,Home,Robles PLC,False
1086,Home,"Huerta, Bond and Davidson",False
1087,Books,"Morrison, Bishop and Austin",False
1088,Electronics,"Fox, Ramos and Flores",False
1089,Fashion,Thornton-Owens,False
1090,Electronics,"Boyd, Moreno and Torres",False
1091,Home,Hodge Group,True
1092,Electronics,Flores-Bridges,True
1093,Electronics,"Valencia, Tanner and Hayes",False
1094,Electronics,Kennedy-Daniel,False
1095,Fashion,"Dyer, Norris and Miller",True
1096,Books,"Watkins, Peterson and Dunlap",False
1097,Fashion,"Yang, Bauer and Rivera",True
1098,Home,"Rogers, Willis and Webb",False
1099,Home,"Foster, Cervantes and Taylor",False
1100,Home,Joyce-Woods,False
1101,Electronics,"Jackson, Harper and Mitchell",True
1102,Electronics,"Owens, Huang and Dunn",True
1103,Home,"Harris, Campbell and Newman",False
1104,Books,Vance Ltd,True
1105,Books,Martinez Ltd,False
1106,Home,Howell-Mckay,True
1107,Electronics,White-Wilson,True
1108,Electronics,Ford-Everett,False
1109,Fashion,Reyes Group,False
1110,Fashion,Ibarra Inc,False
1111,Home,Lopez-Marshall,True
1112,Home,Leon and Sons,False
1113,Fashion,"Williams, Campbell and Peterson",False
1114,Electronics,Kent Inc,False
1115,Electronics,Hill LLC,True
1116,Home,"Butler, Blackwell and Reid",False
1117,Home,Williams-Delacruz,True
1118,Fashion,Harding-Hughes,False
1119,Electronics,"Little, Lane and Garcia",False
1120,Home,"Pugh, George and Jones",True
1121,Home,Hughes-Soto,True
1122,Home,"Patel, Hughes and Woods",True
1123,Home,Hull-Abbott,True
1124,Home,Acosta-Jensen,False
1125,Home,"Ramirez, Hurst and Johnson",False
1126,Home,Todd-Williams,True
1127,Fashion,Clark Ltd,True
1128,Books,Weiss-Koch,True
1129,Books,"Lewis, Wright and Jones",True
1130,Electronics,"Adams, Johnson and Berger",False
1131,Books,Davis-Jimenez,True
1132,Books,Lee Group,True
1133,Home,Nolan-Smith,True
1134,Electronics,Wilcox LLC,True
1135,Electronics,Hall-Martinez,False
1136,Home,Bradley Inc,False
1137,Home,Best-Olson,True
1138,Home,"Fuller, Conrad and Serrano",False
1139,Fashion,Brown Group,True
1140,Home,"Schultz, Aguilar and Coleman",False
1141,Electronics,Conrad LLC,True
1142,Fashion,"Graham, Clark and Bailey",True
1143,Electronics,Brown-Lee,False
1144,Electronics,"Brown, Mckinney and Reyes",False
1145,Books,"Leblanc, Webb and Hernandez",True
1146,Electronics,Humphrey-Jackson,False
1147,Fashion,Phillips and Sons,True
1148,Electronics,Bush-Parker,True
1149,Home,"Rodriguez, King and Mcconnell",True
1150,Fashion,Roberts Ltd,True
1151,Books,Griffith and Sons,True
1152,Electronics,Barnes PLC,False
1153,Home,Clark Ltd,False
1154,Home,Hensley PLC,False
1155,Fashion,"Myers, Glenn and Cannon",False
1156,Books,Morton-Jones,False
1157,Books,"Simmons, Smith and Randall",False
1158,Books,Jones-Orozco,True
1159,Fashion,Reed and Sons,True
1160,Home,Rose Ltd,True
1161,Electronics,Green-Martin,True
1162,Home,"Ford, Herrera and Murray",True
1163,Home,"Love, Thompson and Jones",False
1164,Books,"West, Grant and Perez",True
1165,Electronics,Arellano Inc,False
1166,Books,Foster LLC,True
1167,Fashion,"Gomez, Curtis and Jackson",False
1168,Fashion,"Brown, Walker and Hamilton",True
1169,Electronics,"Brown, Davies and Campbell",False
1170,Home,Reynolds LLC,False
1171,Books,Mills Ltd,True
1172,Books,"Brooks, Clark and Brown",False
1173,Home,"Kirby, Ramirez and Richardson",False
1174,Fashion,"Johnson, Kemp and Gray",False
1175,Books,Hart-Davis,False
1176,Electronics,"Fields, Potter and Harris",True
1177,Fashion,"Mcgrath, Morales and Chan",False
1178,Electronics,"Roy, Grant and Taylor",False
1179,Home,Lin Inc,False
1180,Home,"Goodwin, Mitchell and Nash",True
1181,Electronics,Carter Inc,True
1182,Electronics,Reed LLC,False
1183,Home,Berger-Vazquez,True
1184,Electronics,"Bowen, Harris and Sullivan",False
1185,Books,Higgins Ltd,True
1186,Books,Baldwin Group,False
1187,Fashion,Harris Inc,True
1188,Books,Liu-Mendoza,False
1189,Home,"Parker, Horne and Wheeler",False
1190,Books,Lopez Group,True
1191,Fashion,"Gilbert, Turner and Powell",True
1192,Fashion,Smith-Rogers,False
1193,Home,Mcbride PLC,False
1194,Electronics,Stein and Sons,False
1195,Fashion,"Wilson, Boyd and White",True
1196,Books,"Herring, Bailey and Walker",True
1197,Electronics,Williams and Sons,True
1198,Electronics,"Scott, Wilson and Castillo",True
1199,Electronics,"Sanchez, Henderson and Brown",True
1200,Books,Orozco-Houston,False
1201,Fashion,"King, Watkins and Conner",True
1202,Books,Bruce-Mcfarland,False
1203,Fashion,Carter LLC,False
1204,Electronics,"Mercado, Clark and Anderson",False
1205,Books,Hart-Brown,False
1206,Home,Marshall and Sons,False
1207,Electronics,"Farmer, Jackson and Fitzgerald",True
1208,Books,Owens Inc,True
1209,Home,"Mcdonald, Johnson and Poole",True
1210,Books,Sanchez and Sons,False
1211,Books,King Ltd,False
1212,Fashion,"Cook, Farley and Thomas",True
1213,Fashion,Merritt-Cross,True
1214,Fashion,Walters-Harvey,True
1215,Electronics,"Parsons, Bauer and Monroe",True
1216,Books,"Cole, Kennedy and Spencer",True
1217,Fashion,"Cabrera, Holland and Perry",True
1218,Electronics,Davis Group,False
1219,Fashion,Morales-Higgins,True
1220,Electronics,Huff-Clark,False
1221,Home,Nguyen LLC,True
1222,Books,Anderson PLC,False
1223,Home,"Taylor, Payne and Russell",True
1224,Electronics,"Fernandez, Morris and Jones",False
1225,Electronics,"Bryant, Grant and Hernandez",False
1226,Fashion,Khan PLC,True
